n_total,n_miniroundabouts,n_raining,n_dark,n_dry,n_urban,n_slight
406.0,0.009852216748768473,0.14532019704433496,0.2561576354679803,0.6970443349753694,0.9187192118226601,0.7093596059113301
391.0,0.005115089514066497,0.1432225063938619,0.33248081841432225,0.6777493606138107,0.8414322250639387,0.6854219948849105
543.0,0.0,0.15101289134438306,0.2983425414364641,0.6721915285451197,0.85451197053407,0.7329650092081031
429.0,0.004662004662004662,0.1585081585081585,0.2517482517482518,0.6363636363636364,0.8484848484848485,0.7156177156177156
421.0,0.0023752969121140144,0.14014251781472684,0.3182897862232779,0.684085510688836,0.9524940617577197,0.7030878859857482
379.0,0.0158311345646438,0.13192612137203166,0.2559366754617414,0.7097625329815304,0.9023746701846965,0.683377308707124
460.0,0.01956521739130435,0.14130434782608695,0.3130434782608696,0.6804347826086956,0.8434782608695652,0.691304347826087
443.0,0.0,0.13769751693002258,0.26636568848758463,0.7042889390519187,0.7336343115124153,0.8036117381489842
1912.0,0.002615062761506276,0.125,0.28451882845188287,0.752092050209205,0.9879707112970711,0.7986401673640168
461.0,0.010845986984815618,0.10629067245119306,0.25379609544468545,0.7396963123644251,0.7396963123644251,0.7787418655097614
743.0,0.010767160161507403,0.09959623149394348,0.22611036339165544,0.7510094212651414,0.8223418573351279,0.7954239569313594
838.0,0.003579952267303103,0.11933174224343675,0.24463007159904535,0.7446300715990454,0.8412887828162291,0.7589498806682577
682.0,0.004398826979472141,0.13929618768328444,0.31085043988269795,0.6979472140762464,0.6026392961876833,0.626099706744868
1112.0,0.002697841726618705,0.12050359712230216,0.2814748201438849,0.7302158273381295,0.6106115107913669,0.6600719424460432
845.0,0.011834319526627219,0.15384615384615385,0.3337278106508876,0.6579881656804734,0.6449704142011834,0.663905325443787
1586.0,0.004413619167717529,0.15384615384615385,0.3467843631778058,0.6954602774274905,0.9003783102143758,0.6595208070617906
902.0,0.007760532150776054,0.09866962305986696,0.2771618625277162,0.7261640798226164,0.9146341463414634,0.8037694013303769
454.0,0.006607929515418502,0.10352422907488987,0.2356828193832599,0.7466960352422908,0.7334801762114538,0.7907488986784141
303.0,0.0,0.052805280528052806,0.19141914191419143,0.7920792079207921,0.8481848184818482,0.7953795379537953
646.0,0.0030959752321981426,0.11764705882352941,0.2786377708978328,0.7229102167182663,0.7956656346749226,0.7770897832817337
4582.0,0.03142732431252728,0.11086861632474902,0.33697075512876473,0.7701876909646442,0.9836316019205588,0.8136185072020952
803.0,0.0186799501867995,0.09838107098381071,0.28268991282689915,0.7783312577833126,0.9053549190535491,0.7833125778331258
831.0,0.015643802647412757,0.1407942238267148,0.30685920577617326,0.7063778580024067,0.9675090252707581,0.7713598074608905
1162.0,0.019793459552495698,0.12736660929432014,0.3037865748709122,0.7564543889845095,0.9440619621342513,0.7994836488812392
542.0,0.01845018450184502,0.13284132841328414,0.25461254612546125,0.7380073800738007,0.6715867158671587,0.7638376383763837
809.0,0.02595797280593325,0.08776266996291718,0.29913473423980225,0.7725587144622992,0.8640296662546354,0.8071693448702101
902.0,0.02106430155210643,0.10421286031042129,0.3048780487804878,0.7560975609756098,0.9844789356984479,0.8259423503325942
2118.0,0.014636449480642116,0.15722379603399433,0.3333333333333333,0.6746931067044382,0.8895184135977338,0.7181303116147308
760.0,0.021052631578947368,0.18947368421052632,0.3368421052631579,0.6513157894736842,0.7052631578947368,0.6868421052631579
1455.0,0.010996563573883162,0.14982817869415807,0.3099656357388316,0.6810996563573883,0.8006872852233677,0.7134020618556701
3049.0,0.012463102656608724,0.12922269596589045,0.3050180387012135,0.7008855362413906,0.831420137750082,0.690062315513283
1262.0,0.015055467511885896,0.1347068145800317,0.3050713153724247,0.7068145800316957,0.6489698890649762,0.7155309033280507
583.0,0.00686106346483705,0.10120068610634649,0.2607204116638079,0.6981132075471698,0.7684391080617495,0.7821612349914236
349.0,0.0,0.0830945558739255,0.32951289398280803,0.839541547277937,0.9799426934097422,0.7020057306590258
920.0,0.025,0.10108695652173913,0.33369565217391306,0.7543478260869565,0.9739130434782609,0.8706521739130435
1725.0,0.019130434782608695,0.10434782608695652,0.28695652173913044,0.744927536231884,0.976231884057971,0.8371014492753623
807.0,0.03345724907063197,0.12391573729863693,0.31226765799256506,0.734820322180917,0.9355638166047088,0.8339529120198265
1866.0,0.010182207931404072,0.09539121114683816,0.3242229367631297,0.7272240085744909,1.0,0.8794212218649518
1232.0,0.0349025974025974,0.11201298701298701,0.28733766233766234,0.7443181818181818,0.911525974025974,0.8238636363636364
1479.0,0.001352265043948614,0.09127789046653144,0.32792427315753886,0.762001352265044,1.0,0.8553076402974983
2025.0,0.018765432098765432,0.11012345679012346,0.32641975308641974,0.7007407407407408,0.988641975308642,0.8434567901234568
1760.0,0.02784090909090909,0.12443181818181819,0.33238636363636365,0.7460227272727272,1.0,0.8744318181818181
1941.0,0.0190623390005152,0.10252447192168986,0.3173621844410098,0.7506439979392066,0.9356002060793406,0.8923235445646573
1223.0,0.013900245298446443,0.09566639411283728,0.3221586263286999,0.7661488143908421,0.9730171708912511,0.8356500408830744
1563.0,0.005118362124120281,0.1036468330134357,0.34804862444017914,0.7671145233525272,0.9884836852207294,0.8285348688419706
1147.0,0.02702702702702703,0.10985178727114212,0.3007846556233653,0.7288578901482128,0.993025283347864,0.8108108108108109
1861.0,0.015583019881783988,0.10478237506716818,0.32993014508328855,0.7259537882858678,0.9935518538420204,0.8812466415905427
825.0,0.019393939393939394,0.10666666666666667,0.3212121212121212,0.7272727272727273,0.9975757575757576,0.8618181818181818
1030.0,0.02233009708737864,0.10776699029126213,0.3058252427184466,0.7436893203883496,0.7980582524271844,0.8621359223300971
1318.0,0.02959028831562974,0.11836115326251896,0.3232169954476479,0.7602427921092565,0.9339908952959028,0.8399089529590288
1427.0,0.027330063069376315,0.11002102312543798,0.2964260686755431,0.759635599159075,0.9761737911702874,0.8163980378416258
1221.0,0.005733005733005733,0.10974610974610975,0.3226863226863227,0.7526617526617526,1.0,0.8370188370188371
1250.0,0.0208,0.096,0.2928,0.7384,0.9792,0.8112
599.0,0.02337228714524207,0.10851419031719532,0.24040066777963273,0.7178631051752922,0.9782971619365609,0.8096828046744574
2211.0,0.005879692446856626,0.10492989597467209,0.3441881501582994,0.7648123021257349,0.994572591587517,0.8141112618724559
1554.0,0.023809523809523808,0.10810810810810811,0.30244530244530243,0.7522522522522522,1.0,0.8616473616473617
844.0,0.016587677725118485,0.0995260663507109,0.254739336492891,0.7606635071090048,1.0,0.7997630331753555
1695.0,0.014749262536873156,0.1056047197640118,0.34690265486725663,0.7793510324483776,0.9221238938053097,0.8696165191740413
1308.0,0.027522935779816515,0.11009174311926606,0.327217125382263,0.7637614678899083,0.8899082568807339,0.8562691131498471
776.0,0.024484536082474227,0.10051546391752578,0.22938144329896906,0.7719072164948454,0.8414948453608248,0.7448453608247423
2052.0,0.008771929824561403,0.09551656920077972,0.32407407407407407,0.7748538011695907,0.9961013645224172,0.8235867446393762
749.0,0.04138851802403204,0.12416555407209613,0.2803738317757009,0.7222963951935915,1.0,0.822429906542056
2038.0,0.01521099116781158,0.09519136408243375,0.366045142296369,0.7831207065750736,0.9901864573110893,0.8439646712463199
1068.0,0.020599250936329586,0.10393258426966293,0.3136704119850187,0.7556179775280899,0.9391385767790262,0.8773408239700374
1993.0,0.01806322127446061,0.10637230306071249,0.2965378825890617,0.7345709984947315,0.9904666332162569,0.8319116909182137
2516.0,0.006359300476947536,0.11248012718600954,0.34737678855325915,0.7798092209856916,0.9888712241653418,0.7957074721780604
44.0,0.045454545454545456,0.1590909090909091,0.38636363636363635,0.7272727272727273,0.6590909090909091,0.8863636363636364
47.0,0.02127659574468085,0.1276595744680851,0.3191489361702128,0.7021276595744681,0.574468085106383,0.48936170212765956
377.0,0.007957559681697613,0.15119363395225463,0.3050397877984085,0.6816976127320955,0.20689655172413793,0.6127320954907162
191.0,0.010471204188481676,0.2094240837696335,0.3089005235602094,0.5602094240837696,0.39267015706806285,0.5130890052356021
186.0,0.0,0.0913978494623656,0.25806451612903225,0.7419354838709677,0.3870967741935484,0.5913978494623656
125.0,0.008,0.176,0.208,0.632,0.672,0.648
23.0,0.0,0.391304347826087,0.30434782608695654,0.43478260869565216,0.043478260869565216,0.6086956521739131
199.0,0.020100502512562814,0.21105527638190955,0.2613065326633166,0.5628140703517588,0.6331658291457286,0.5678391959798995
465.0,0.0,0.16344086021505377,0.22795698924731184,0.5870967741935483,0.13548387096774195,0.4150537634408602
66.0,0.0,0.25757575757575757,0.22727272727272727,0.5909090909090909,0.7878787878787878,0.42424242424242425
185.0,0.010810810810810811,0.0972972972972973,0.23243243243243245,0.6756756756756757,0.43243243243243246,0.6108108108108108
74.0,0.0,0.08108108108108109,0.22972972972972974,0.7432432432432432,0.25675675675675674,0.4189189189189189
193.0,0.02072538860103627,0.16062176165803108,0.29015544041450775,0.616580310880829,0.6217616580310881,0.533678756476684
21.0,0.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.047619047619047616,0.42857142857142855
201.0,0.004975124378109453,0.15920398009950248,0.23383084577114427,0.5472636815920398,0.13930348258706468,0.4427860696517413
24.0,0.0,0.20833333333333334,0.4166666666666667,0.5,0.16666666666666666,0.4583333333333333
137.0,0.014598540145985401,0.10948905109489052,0.20437956204379562,0.6934306569343066,0.39416058394160586,0.46715328467153283
479.0,0.008350730688935281,0.18580375782881003,0.26931106471816285,0.592901878914405,0.5824634655532359,0.5782881002087683
178.0,0.016853932584269662,0.21348314606741572,0.23595505617977527,0.651685393258427,0.24719101123595505,0.5617977528089888
158.0,0.0,0.189873417721519,0.3291139240506329,0.6582278481012658,0.810126582278481,0.5126582278481012
286.0,0.0,0.13986013986013987,0.23076923076923078,0.6293706293706294,0.15734265734265734,0.4020979020979021
183.0,0.00546448087431694,0.23497267759562843,0.17486338797814208,0.5683060109289617,0.16393442622950818,0.4426229508196721
957.0,0.01044932079414838,0.11285266457680251,0.25287356321839083,0.7272727272727273,0.8923719958202717,0.6927899686520376
231.0,0.008658008658008658,0.24675324675324675,0.3722943722943723,0.5541125541125541,0.7142857142857143,0.5541125541125541
94.0,0.02127659574468085,0.22340425531914893,0.3404255319148936,0.5957446808510638,0.7872340425531915,0.5425531914893617
315.0,0.012698412698412698,0.1492063492063492,0.23492063492063492,0.6126984126984127,0.5587301587301587,0.6666666666666666
198.0,0.015151515151515152,0.09595959595959595,0.2777777777777778,0.6363636363636364,0.3434343434343434,0.5606060606060606
274.0,0.0072992700729927005,0.10948905109489052,0.3175182481751825,0.6788321167883211,0.9562043795620438,0.6897810218978102
66.0,0.015151515151515152,0.21212121212121213,0.2878787878787879,0.6363636363636364,0.6060606060606061,0.5151515151515151
494.0,0.022267206477732792,0.145748987854251,0.25303643724696356,0.6275303643724697,0.45951417004048584,0.6174089068825911
296.0,0.016891891891891893,0.15878378378378377,0.21621621621621623,0.6891891891891891,0.21621621621621623,0.5168918918918919
1173.0,0.005115089514066497,0.1969309462915601,0.32651321398124467,0.6470588235294118,0.969309462915601,0.629156010230179
461.0,0.010845986984815618,0.17787418655097614,0.2928416485900217,0.6377440347071583,0.7700650759219089,0.6420824295010846
107.0,0.0,0.07476635514018691,0.2523364485981308,0.7383177570093458,0.09345794392523364,0.7009345794392523
310.0,0.0064516129032258064,0.1,0.2129032258064516,0.7548387096774194,0.1032258064516129,0.6
260.0,0.007692307692307693,0.1423076923076923,0.25384615384615383,0.7115384615384616,0.4346153846153846,0.6423076923076924
273.0,0.01098901098901099,0.10256410256410256,0.1794871794871795,0.7289377289377289,0.37362637362637363,0.6703296703296703
346.0,0.0,0.10982658959537572,0.23121387283236994,0.7052023121387283,0.41329479768786126,0.7052023121387283
283.0,0.007067137809187279,0.09187279151943463,0.24734982332155478,0.7279151943462897,0.45229681978798586,0.7067137809187279
306.0,0.013071895424836602,0.1895424836601307,0.26143790849673204,0.5947712418300654,0.11764705882352941,0.6568627450980392
424.0,0.01650943396226415,0.14150943396226415,0.2641509433962264,0.6556603773584906,0.14150943396226415,0.6933962264150944
619.0,0.011308562197092083,0.21163166397415187,0.2778675282714055,0.5735056542810986,0.2617124394184168,0.691437802907916
302.0,0.016556291390728478,0.15562913907284767,0.31125827814569534,0.7417218543046358,0.7218543046357616,0.804635761589404
175.0,0.005714285714285714,0.22857142857142856,0.26857142857142857,0.68,0.44,0.8
185.0,0.0,0.12972972972972974,0.2918918918918919,0.7351351351351352,0.44324324324324327,0.8540540540540541
198.0,0.0,0.1414141414141414,0.2676767676767677,0.7121212121212122,0.5252525252525253,0.8131313131313131
568.0,0.014084507042253521,0.14964788732394366,0.3204225352112676,0.7411971830985915,0.8080985915492958,0.8573943661971831
382.0,0.01832460732984293,0.21465968586387435,0.306282722513089,0.6518324607329843,0.5052356020942408,0.806282722513089
301.0,0.009966777408637873,0.1461794019933555,0.29900332225913623,0.7242524916943521,0.5681063122923588,0.6644518272425249
108.0,0.009259259259259259,0.12962962962962962,0.3333333333333333,0.6759259259259259,0.6666666666666666,0.7129629629629629
162.0,0.006172839506172839,0.17901234567901234,0.32098765432098764,0.7098765432098766,0.654320987654321,0.7160493827160493
191.0,0.005235602094240838,0.18324607329842932,0.2774869109947644,0.6910994764397905,0.24083769633507854,0.6492146596858639
327.0,0.0061162079510703364,0.15902140672782875,0.3119266055045872,0.7217125382262997,0.7125382262996942,0.7064220183486238
654.0,0.0015290519877675841,0.16666666666666666,0.23700305810397554,0.6116207951070336,0.05504587155963303,0.6345565749235474
89.0,0.011235955056179775,0.2696629213483146,0.3146067415730337,0.5730337078651685,0.42696629213483145,0.8426966292134831
